,PPO,CPPO,PPO-DeepSeek 10%,PPO-DeepSeek 1%,PPO-DeepSeek 0.1%,CPPO-DeepSeek 10%,CPPO-DeepSeek 1%,CPPO-DeepSeek 0.1%,CPPO-DeepSeek Phase1 EP90,CPPO-DeepSeek Phase1 EP100,CPPO-DeepSeek Phase1 EP110,Nasdaq-100
2020-06-18,2080829.0161819549,1548375.2909168534,1382792.0948424602,1478785.5488195275,1442390.9637081102,1164201.9355735031,1548359.4962177635,1250441.8847757508,1378619.6080732758,1455445.338139231,1492481.8478806433,1574006.3262153815
2020-06-19,2120431.336059169,1565745.1155270962,1378158.7429379628,1473333.959124932,1443733.2363990073,1150500.5774335007,1553521.272931793,1229819.264829006,1390433.677945602,1478873.289216631,1515631.5849665364,1573470.2114720878
2020-06-22,2118651.9678115994,1567086.2979801192,1387687.0517731826,1479532.4462722444,1453690.909778454,1165215.7364142074,1561048.2503600745,1249195.9691760114,1389927.347015286,1477744.5658199736,1516095.8933071145,1592601.3094894304
2020-06-23,2070564.9796656799,1528183.7404584326,1352196.400244976,1450471.9148395192,1409906.1286995236,1132352.295890181,1524218.134681246,1221256.4131939497,1356292.6826207277,1438419.9045813836,1474505.5702669164,1605098.064321794
2020-06-24,2098109.9481283994,1545997.060679096,1365383.8653611764,1469298.9630729384,1427494.4722310437,1153259.1963854176,1548004.4297078804,1244278.609969043,1368814.8962468642,1457382.4891330795,1493602.4526817454,1572536.462941529
2020-06-25,2076272.9516066632,1515440.1309206523,1343221.9151283957,1437415.9822163065,1403937.7419811033,1128297.8532384401,1513444.8662050087,1222032.694627662,1334160.5932093237,1423340.227595172,1461559.6261662159,1588120.790397712
2020-06-26,2094380.563877324,1532301.6728151657,1349616.3594893487,1450189.1094222122,1421491.531778911,1137613.119041752,1527504.8063706404,1231543.6579803952,1351251.404615571,1434214.4046429428,1470995.6697427854,1548429.7226803713
2020-06-29,2118558.1346649667,1554430.1966760799,1382939.4686242146,1477754.9377819442,1444475.4308301806,1158789.4187685912,1557051.1285449825,1257932.113093158,1373398.577527646,1458722.0215791948,1497179.0027653852,1566005.9037102917
2020-06-30,2116085.2132265354,1566591.3008787096,1384242.3708671608,1495755.3278889435,1455261.4734407624,1152194.8806561364,1558559.298790028,1254600.2054797832,1394384.67670976,1493274.951445292,1529941.7213688327,1596770.4767199236
2020-07-01,2133463.626621519,1570342.6093657804,1390698.9811516711,1500339.6402338769,1459695.3251225608,1166903.513460593,1571056.9905036713,1267613.919100895,1394538.458255456,1491319.6882430818,1526530.037444401,1616013.1885455062
2020-07-02,2162891.869154178,1597874.725538311,1412422.887172802,1531371.5660206894,1487000.7156729451,1188299.93034285,1595244.2867412467,1291021.2218352794,1417588.8038693184,1523885.260130269,1558324.8549759623,1625860.8426059538
2020-07-06,2165273.413017012,1595018.3407200195,1399354.6325539965,1513797.467533191,1470664.2512995081,1167264.804811071,1601158.5189141359,1268260.184338044,1415477.6463947662,1513845.0918374683,1545996.2463811045,1667076.8896317526
2020-07-07,2188334.422887365,1614884.2806573652,1418007.0640227871,1522743.5340124406,1488591.869465516,1168109.9414245635,1606827.7928449758,1265083.4331694655,1425645.7027956848,1530614.7408959018,1567316.6093604104,1654492.1640812026
2020-07-08,2195515.806074517,1620026.0629911528,1421141.6476695049,1533111.7992236738,1486641.603518736,1168227.82418343,1599135.8306227154,1274321.8174837418,1429113.035769223,1540740.3678418533,1575582.571904617,1676924.6972187588
2020-07-09,2212713.647428644,1650228.826761284,1420814.4844112447,1545834.7418748294,1494225.5765204849,1168621.7855466648,1612329.1617822265,1269162.7740236814,1456695.0063204344,1580354.5874923554,1607656.7147130123,1690741.9339832729
2020-07-10,2137940.0346097318,1605566.8801584363,1385884.64373746,1525025.1175324651,1452685.279161777,1153643.4474906002,1566181.4078119507,1263401.248951655,1416028.0699585853,1527867.8913504954,1550038.094269727,1703592.4140070877
2020-07-13,2147203.3685931102,1614914.460467115,1403697.9235983458,1550730.207129334,1461861.3069332598,1175996.7905737995,1588714.8140100185,1285877.0289594764,1438713.1579083567,1540015.2012280258,1562444.1630844593,1666786.110329405
2020-07-14,2155087.913394222,1622948.8062322433,1415310.3672754262,1568714.8528917204,1480427.72195174,1190695.2420879416,1615978.3366408846,1304289.9108039944,1452619.3505732573,1544074.7040191623,1566685.7810610011,1680512.1523179978
2020-07-15,2134471.180915734,1614858.3074612787,1406576.683531301,1556382.5579623443,1467253.9952146516,1174601.0472732084,1603906.5515040096,1286016.5401694013,1449443.0168831889,1541254.8942292398,1562837.9525531514,1682423.865028047
2020-07-16,2156448.8885208755,1607923.7568082344,1421715.454351654,1571900.655319048,1474503.423314661,1190415.9517731618,1616224.9013262286,1308046.330714838,1435628.780631951,1518999.271830654,1545805.1272959039,1670598.4818372708
2020-07-17,2232625.4271562197,1648155.533676121,1444916.8609910794,1618993.986842828,1505180.120712037,1226482.5645072765,1655614.8655486978,1355476.8058647392,1457307.388487409,1557007.3660030344,1586984.4389247242,1673547.727031621
2020-07-20,2220149.8274858138,1634715.7456230707,1436613.9416471138,1592827.6302202675,1488231.204004869,1212137.4472140456,1631447.7171681721,1329815.1472987179,1443884.3547467508,1537741.8425678115,1565509.146952721,1721789.6099673128
2020-07-21,2234905.9756068853,1635660.3045337573,1440450.5917910184,1598316.902708949,1489962.9127817561,1216878.4318290164,1639906.3130030145,1334650.692166752,1452120.991444582,1541517.2119222328,1569851.1100641175,1703079.9423538477
2020-07-22,2179085.7473903764,1605699.1223431383,1422499.43432649,1576866.5592905504,1466864.721225721,1197547.2604197157,1615712.4688787302,1315404.8434736745,1433564.2432381022,1512943.6710783204,1541852.3450399523,1709003.6110981891
2020-07-23,2173172.826635913,1598493.3476304177,1410009.1484834822,1559286.699768728,1456728.678458142,1182882.2629102634,1596576.2538261542,1301669.003769891,1423159.534053488,1502753.408575874,1530558.338145073,1663387.1858443602
2020-07-24,2270308.3583780196,1664225.3732637782,1445755.484996689,1594531.0927082887,1474375.3997270842,1208316.652576727,1627823.036947635,1335664.5627762817,1460940.6189114486,1538292.4871319293,1566415.9621704705,1648065.3888037074
2020-07-27,2219916.163881832,1631974.234497866,1426686.9936706212,1568564.9119832767,1462227.0324131509,1186259.1365963756,1601918.6831073903,1311651.4842403273,1441108.3020825142,1519488.1922510013,1545578.334121722,1678132.030077081
2020-07-28,2296838.1442051823,1661134.7462074324,1484339.539481306,1577521.8368094834,1471871.6756222625,1195515.1914845377,1624042.5726527588,1314928.9503386419,1453561.2508521844,1539373.48092846,1569484.6644917727,1655826.9239833204
2020-07-29,2322339.9616786614,1666895.4761155567,1487326.6191766458,1576641.56436758,1458959.6096937046,1189902.09144456,1627718.0917131996,1307943.1269371288,1459271.9714138731,1548168.1879029893,1576352.4699392929,1676339.914556329
2020-07-30,2356309.715589065,1679697.7249711815,1498645.434864072,1584381.6758806412,1462654.5771929312,1199609.514091922,1618530.199550382,1314305.2755535103,1458710.192390671,1554439.1663653285,1584563.9966776117,1684598.1081536268
2020-07-31,2412085.0087464713,1715682.144338452,1510259.0146118002,1628537.1698970352,1477521.871773692,1234804.0020402255,1635049.3728252081,1359293.371250012,1466398.0790748184,1567697.7388596681,1596915.6665895835,1714526.4219975309
2020-08-03,2434900.4989910633,1725865.5273502106,1510706.7188589694,1632554.5013727741,1487772.5159149677,1230635.2414098652,1637676.8226089217,1349883.5894430755,1492789.721700087,1581693.049913089,1610315.7622023963,1737982.3631759793
2020-08-04,2493724.2524284213,1743334.8455604604,1521886.1571289098,1653124.8453908053,1495255.8173617185,1247088.4875306545,1646161.0210432785,1370430.974204223,1491707.3974502396,1573634.2505355792,1610658.688663622,1744500.3332293958
2020-08-05,2493941.5832378236,1748129.1987385848,1520434.5759600666,1648089.2723364606,1503289.5893725634,1246470.3375599748,1650632.3834217065,1368836.4465529893,1487368.497043404,1582705.3961162465,1617959.9861021247,1749043.798210218
2020-08-06,2470923.5104666925,1743948.7138361975,1523230.9019059143,1549676.2132980092,1475419.5971275235,1165154.4021803034,1643591.065589498,1244952.4054786898,1481916.0135989524,1557457.8495309262,1590466.1177636422,1771311.1367705166
2020-08-07,2410570.283822806,1706736.7263889278,1512810.5428515174,1542773.2360443408,1484890.092686825,1167512.0819149206,1638201.5019463,1240333.399281071,1472077.589702726,1543684.2664557197,1576943.3523842916,1751236.77157597
2020-08-10,2356620.9647724177,1669721.5749173467,1471088.3953748068,1499496.7393051425,1464949.666781814,1136926.294047598,1615133.692578234,1202905.668869306,1444968.6078407639,1512253.964091066,1544715.36802226,1742712.8235054074
2020-08-11,2407670.997168445,1694806.2741873383,1498959.1084749075,1522989.5732037544,1483572.1688692188,1153260.3599357496,1649912.9492401655,1215707.9532508783,1478174.6206051297,1544043.4166605629,1574667.8015882778,1709841.5590560634
2020-08-12,2455949.9667439368,1714318.8433493394,1508174.851040589,1548033.0873255657,1495039.281826387,1173117.2049886428,1647696.0429018599,1241982.0038708912,1485359.7191842997,1558830.7913989446,1593758.7650748098,1754118.4650844526
2020-08-13,2453364.8785761218,1714866.0125772483,1499706.0179624,1534177.7959691924,1484992.8045608771,1163585.1989714094,1643888.7563108304,1225044.217925826,1480380.3082795998,1556403.3049294003,1587923.3464324677,1757364.9376966197
2020-08-14,2497122.3712767586,1735967.9680319447,1507694.7328613345,1551783.9044776978,1497358.9303960435,1179597.7582798726,1667683.6312957278,1243407.5051723637,1491420.9197612163,1573558.3122183962,1604480.3090958383,1755176.570127631
2020-08-17,2512737.8809717004,1748524.9060135568,1509330.778065959,1561812.7507607273,1512801.7910405002,1182104.2864055557,1670449.305211038,1250484.769033691,1493208.764062147,1594131.5398099008,1626203.169371119,1774689.6422232427
2020-08-18,2510708.655934566,1736746.0045748008,1493835.334748892,1553592.6132154202,1505766.8181536128,1173041.5091891855,1662526.4101141503,1241804.9025291614,1488373.6529688297,1583645.3745701215,1614663.1912780895,1792055.1848145039
2020-08-19,2520166.1943450402,1747057.367146028,1498792.9879942099,1556712.1104754868,1512899.2883161982,1172321.2230651337,1670528.9992707218,1245921.0494975538,1483867.0392395156,1605091.6228914037,1638362.5196496248,1779416.8784949363
2020-08-20,2517143.5840517487,1735089.181040864,1490408.9141358898,1550837.3922028907,1508346.9759672072,1170979.8107415074,1665665.2368181283,1244387.1293860474,1473338.8536110935,1598909.8202840583,1629961.3276735714,1804320.72864933
2020-08-21,2537710.4131607506,1741770.4985789526,1500976.3410711307,1545758.7586465455,1517398.2731094982,1167243.0776114098,1668100.4681377434,1234801.2068599083,1476136.3555219304,1603519.919747078,1637378.9653044974,1816600.5504541239
2020-08-24,2556562.8681199322,1755413.8592195122,1510643.8011147324,1554784.2783943687,1530503.1717040576,1174139.8902556726,1681466.0201249132,1242357.0410865245,1492266.1661781424,1612073.609644458,1646711.921157044,1827764.0806499578
2020-08-25,2561233.533185988,1791142.6145810308,1511203.4842491834,1565704.4278384487,1561637.9368770714,1179367.4103321198,1710203.8853570898,1252256.0448396597,1526983.8253972763,1678224.7356440825,1706340.1158252894,1842799.7041850267
2020-08-26,2535759.301074589,1767515.3153815658,1506246.976012109,1555133.848131892,1571313.543919015,1171620.5662355484,1710959.6703415145,1244026.5905976559,1513777.685901333,1652967.6512004102,1682156.4116001485,1882123.075794066
2020-08-27,2537048.6318522,1764358.1005941026,1517654.297310838,1569039.4597806178,1622285.466919452,1179180.8589609382,1732983.7888857431,1253408.013778274,1519143.1768767776,1666765.2490963398,1704787.519219132,1874925.904244564
2020-08-28,2544038.3885803134,1766764.8787333886,1524443.5599534975,1577265.9781303832,1607274.592634551,1188030.0893220103,1736064.1722855489,1264035.8624308566,1525269.416958301,1678244.3777250235,1710066.4037009347,1885881.8665329143
2020-08-31,2602249.5063229394,1799676.7285704922,1525061.5614481238,1561377.51454936,1612185.5489946315,1176258.8291425016,1742210.3273650547,1242064.456172074,1542520.8657326868,1715271.5149345647,1749697.8616787645,1903937.6645324938
2020-09-01,2599185.8336289707,1812710.6856412652,1550958.8047049982,1610984.6732466433,1627969.417110361,1204644.7952041132,1760665.053635877,1291757.9571614377,1555222.8801920505,1722649.9687434153,1759994.2817655718,1932575.2805966535
2020-09-02,2411183.7335237213,1712254.2688111037,1485357.4246699072,1535621.1060209447,1568266.537441559,1144743.909760065,1688345.8456630234,1228617.3919787384,1484625.5881051102,1643942.560699099,1674424.9414624614,1952647.9569990532
2020-09-03,2392341.1525482126,1699933.5225325685,1462597.194099338,1517039.7292053835,1555208.6575758616,1132129.9983402656,1672024.7999158725,1216434.8592462773,1472730.271747793,1618767.2854739232,1644064.6147875283,1850591.1770436035
2020-09-04,2278964.7404946014,1639694.588650145,1412150.0746415951,1493845.1751969235,1510651.555191749,1104906.2864850573,1622438.9545166644,1202765.6071002726,1436120.0797781167,1562446.8021992831,1587727.3364295044,1827128.9412762448
2020-09-08,2342969.859446321,1664029.201755616,1438894.987128378,1526419.859486115,1534202.126922763,1125716.8957674468,1653400.9443728398,1226877.597576738,1457689.832561017,1585563.3596278916,1614381.011566229,1740054.3576134052
2020-09-09,2298969.2712805867,1630447.8625217546,1417498.9220450635,1514916.4637443519,1510122.8885698018,1109881.6824945505,1619767.1565057002,1219800.9467216409,1420547.756359544,1549787.2448125405,1578102.1533308655,1791555.148812526
2020-09-10,2282774.14006527,1631404.040964247,1415853.0830616334,1520911.9935226613,1505795.1212859673,1115620.7527212177,1622488.520255202,1229475.8407359908,1418322.8296706572,1549389.1071974505,1575871.1274348036,1753552.5661887538
2020-09-11,2318000.996030545,1645895.5524288346,1450747.9890878052,1545992.733727792,1534033.9303941133,1136552.647213376,1663970.5009281035,1244589.90102159,1441660.5369805268,1567449.196663292,1594262.8365213582,1743063.478165683
2020-09-14,2328118.3800892252,1663510.8886075236,1470552.7507719228,1556191.1620229024,1542735.4982586072,1135756.562586062,1664890.220916209,1242811.137253381,1458707.864954643,1601910.5792238815,1627573.6227849957,1772990.1032174407
2020-09-15,2285238.272718876,1631054.208207237,1445136.0773729105,1484981.321073558,1525446.743487463,1083506.2150784025,1660347.9277259463,1157914.6087254148,1445999.2683249807,1575672.0408590864,1601305.254146828,1798318.4543068882
2020-09-16,2248187.178092576,1598864.8082781152,1421301.4870336086,1414207.6420328978,1495740.2142183299,1036681.8302037084,1650836.6599580953,1086689.1619045816,1416724.0272113397,1550612.9141751376,1575275.4924416794,1768248.5889757797
2020-09-17,2246370.1762779276,1596324.858167654,1411873.1424712604,1407919.5795113044,1473456.5354739386,1024980.8836031735,1623039.0662996697,1076057.6114075084,1408477.1866227016,1542195.1756216167,1565276.1938199908,1742049.4352448771
2020-09-18,2275304.6125732255,1593263.4566286234,1392617.4282830707,1343473.411690919,1442863.662455335,975633.6182001068,1614175.7473259089,1002835.4765795073,1414176.64819654,1553321.2180314998,1578238.3651190954,1719415.7823153064
2020-09-21,2335708.079252358,1630107.546160357,1411822.2996706807,1356230.4190090895,1472368.4309050415,977084.7839654848,1638231.6943471804,1003337.9444491278,1424287.08256445,1567517.4296534967,1595874.8054953453,1726213.4777588379
2020-09-22,2265984.874288412,1589442.6989112636,1391420.9043748872,1348283.6878106557,1440369.8437561882,969870.3579221362,1605883.2179608308,1008588.9409663085,1386387.6526441036,1516915.2027087451,1545307.5548046003,1758622.6272662247
2020-09-23,2283601.301032582,1599922.018971559,1398621.7284741777,1378528.1957459897,1451943.8251059302,995106.8213207965,1610184.805684575,1046465.2606287425,1386467.2502202806,1517981.212612856,1545552.7684716831,1703120.7804184859
2020-09-24,2345714.949089603,1632331.881283987,1427777.3680867257,1421444.6137276404,1485344.783680417,1029510.5105705637,1642806.6692735555,1089300.7806519377,1414453.7217181867,1548617.9038974287,1579305.3426340905,1713047.0400770335
